,size_mb,database
1931,37.73,CBIS-DDSM
1932,40.55,CBIS-DDSM
1933,47.21,CBIS-DDSM
1934,26.93,CBIS-DDSM
1935,26.71,CBIS-DDSM
1936,26.54,CBIS-DDSM
1937,26.57,CBIS-DDSM
1938,27.21,CBIS-DDSM
1939,26.99,CBIS-DDSM
1940,45.16,CBIS-DDSM
1941,45.55,CBIS-DDSM
1942,42.92,CBIS-DDSM
1943,42.92,CBIS-DDSM
1944,41.67,CBIS-DDSM
1945,41.67,CBIS-DDSM
1946,26.79,CBIS-DDSM
1947,24.54,CBIS-DDSM
1948,38.11,CBIS-DDSM
1949,55.2,CBIS-DDSM
1950,37.98,CBIS-DDSM
1951,38.71,CBIS-DDSM
1952,32.79,CBIS-DDSM
1953,33.78,CBIS-DDSM
1954,28.78,CBIS-DDSM
1955,28.93,CBIS-DDSM
1956,28.93,CBIS-DDSM
1957,28.63,CBIS-DDSM
1958,28.63,CBIS-DDSM
1959,28.51,CBIS-DDSM
1960,28.51,CBIS-DDSM
1961,28.51,CBIS-DDSM
1962,44.11,CBIS-DDSM
1963,44.11,CBIS-DDSM
1964,44.11,CBIS-DDSM
1965,44.11,CBIS-DDSM
1966,42.94,CBIS-DDSM
1967,42.94,CBIS-DDSM
1968,42.94,CBIS-DDSM
1969,42.94,CBIS-DDSM
1970,27.96,CBIS-DDSM
1971,29.3,CBIS-DDSM
1972,63.91,CBIS-DDSM
1973,27.33,CBIS-DDSM
1974,26.8,CBIS-DDSM
1975,27.37,CBIS-DDSM
1976,26.88,CBIS-DDSM
1977,41.08,CBIS-DDSM
1978,40.75,CBIS-DDSM
1979,28.8,CBIS-DDSM
1980,28.8,CBIS-DDSM
1981,28.8,CBIS-DDSM
1982,30.16,CBIS-DDSM
1983,30.16,CBIS-DDSM
1984,30.16,CBIS-DDSM
1985,24.22,CBIS-DDSM
1986,31.97,CBIS-DDSM
1987,31.97,CBIS-DDSM
1988,35.16,CBIS-DDSM
1989,40.9,CBIS-DDSM
1990,41.4,CBIS-DDSM
1991,45.77,CBIS-DDSM
1992,45.77,CBIS-DDSM
1993,45.77,CBIS-DDSM
1994,46.51,CBIS-DDSM
1995,46.51,CBIS-DDSM
1996,46.51,CBIS-DDSM
1997,27.71,CBIS-DDSM
1998,27.64,CBIS-DDSM
1999,28.81,CBIS-DDSM
2000,27.81,CBIS-DDSM
2001,28.81,CBIS-DDSM
2002,28.81,CBIS-DDSM
2003,28.81,CBIS-DDSM
2004,28.19,CBIS-DDSM
2005,35.1,CBIS-DDSM
2006,37.57,CBIS-DDSM
2007,42.78,CBIS-DDSM
2008,43.63,CBIS-DDSM
2009,34.27,CBIS-DDSM
2010,48.6,CBIS-DDSM
2011,53.02,CBIS-DDSM
2012,23.2,CBIS-DDSM
2013,24.57,CBIS-DDSM
2014,28.63,CBIS-DDSM
2015,28.45,CBIS-DDSM
2016,28.45,CBIS-DDSM
2017,28.46,CBIS-DDSM
2018,28.46,CBIS-DDSM
2019,25.63,CBIS-DDSM
2020,25.63,CBIS-DDSM
2021,45.67,CBIS-DDSM
2022,46.22,CBIS-DDSM
2023,29.99,CBIS-DDSM
2024,32.63,CBIS-DDSM
2025,46.22,CBIS-DDSM
2026,46.22,CBIS-DDSM
2027,46.22,CBIS-DDSM
2028,46.22,CBIS-DDSM
2029,47.35,CBIS-DDSM
2030,47.35,CBIS-DDSM
2031,45.66,CBIS-DDSM
2032,45.66,CBIS-DDSM
2033,45.66,CBIS-DDSM
2034,47.14,CBIS-DDSM
2035,47.14,CBIS-DDSM
2036,47.14,CBIS-DDSM
2037,27.7,CBIS-DDSM
2038,27.1,CBIS-DDSM
2039,27.1,CBIS-DDSM
2040,27.14,CBIS-DDSM
2041,25.76,CBIS-DDSM
2042,25.32,CBIS-DDSM
2043,23.69,CBIS-DDSM
2044,24.82,CBIS-DDSM
2045,24.8,CBIS-DDSM
2046,27.6,CBIS-DDSM
2047,28.09,CBIS-DDSM
2048,28.09,CBIS-DDSM
2049,27.97,CBIS-DDSM
2050,27.97,CBIS-DDSM
2051,42.75,CBIS-DDSM
2052,44.81,CBIS-DDSM
2053,37.2,CBIS-DDSM
2054,44.17,CBIS-DDSM
2055,25.76,CBIS-DDSM
2056,25.04,CBIS-DDSM
2057,28.12,CBIS-DDSM
2058,28.12,CBIS-DDSM
2059,27.97,CBIS-DDSM
2060,27.97,CBIS-DDSM
2061,44.14,CBIS-DDSM
2062,44.14,CBIS-DDSM
2063,44.14,CBIS-DDSM
2064,46.65,CBIS-DDSM
2065,46.65,CBIS-DDSM
2066,46.65,CBIS-DDSM
2067,26.49,CBIS-DDSM
2068,26.02,CBIS-DDSM
2069,26.02,CBIS-DDSM
2070,26.02,CBIS-DDSM
2071,25.5,CBIS-DDSM
2072,25.5,CBIS-DDSM
2073,25.5,CBIS-DDSM
2074,29.71,CBIS-DDSM
2075,29.33,CBIS-DDSM
2076,31.14,CBIS-DDSM
2077,27.96,CBIS-DDSM
2078,27.96,CBIS-DDSM
2079,28.04,CBIS-DDSM
2080,28.04,CBIS-DDSM
2081,23.63,CBIS-DDSM
2082,27.36,CBIS-DDSM
2083,27.51,CBIS-DDSM
2084,26.66,CBIS-DDSM
2085,27.55,CBIS-DDSM
2086,27.55,CBIS-DDSM
2087,27.55,CBIS-DDSM
2088,27.55,CBIS-DDSM
2089,27.19,CBIS-DDSM
2090,27.19,CBIS-DDSM
2091,27.19,CBIS-DDSM
2092,27.33,CBIS-DDSM
2093,27.86,CBIS-DDSM
2094,27.86,CBIS-DDSM
2095,47.87,CBIS-DDSM
2096,47.87,CBIS-DDSM
2097,48.43,CBIS-DDSM
2098,48.43,CBIS-DDSM
2099,21.44,CBIS-DDSM
2100,26.82,CBIS-DDSM
2101,26.93,CBIS-DDSM
2102,25.75,CBIS-DDSM
2103,26.24,CBIS-DDSM
2104,45.63,CBIS-DDSM
2105,55.21,CBIS-DDSM
2106,42.25,CBIS-DDSM
2107,40.83,CBIS-DDSM
2108,26.5,CBIS-DDSM
2109,39.09,CBIS-DDSM
2110,44.54,CBIS-DDSM
2111,24.49,CBIS-DDSM
2112,47.45,CBIS-DDSM
2113,48.32,CBIS-DDSM
2114,36.41,CBIS-DDSM
2115,36.41,CBIS-DDSM
2116,38.78,CBIS-DDSM
2117,38.78,CBIS-DDSM
2118,27.24,CBIS-DDSM
2119,27.26,CBIS-DDSM
2120,29.53,CBIS-DDSM
2121,29.9,CBIS-DDSM
2122,14.72,CBIS-DDSM
2123,18.78,CBIS-DDSM
2124,25.56,CBIS-DDSM
2125,25.18,CBIS-DDSM
2126,25.25,CBIS-DDSM
2127,25.25,CBIS-DDSM
2128,23.34,CBIS-DDSM
2129,23.34,CBIS-DDSM
2130,42.56,CBIS-DDSM
2131,42.43,CBIS-DDSM
2132,17.02,CBIS-DDSM
2133,25.73,CBIS-DDSM
2134,28.61,CBIS-DDSM
2135,36.75,CBIS-DDSM
2136,45.83,CBIS-DDSM
2137,47.22,CBIS-DDSM
2138,47.1,CBIS-DDSM
2139,48.06,CBIS-DDSM
2140,29.26,CBIS-DDSM
2141,31.29,CBIS-DDSM
2142,28.04,CBIS-DDSM
2143,25.94,CBIS-DDSM
2144,27.03,CBIS-DDSM
2145,35.1,CBIS-DDSM
2146,26.66,CBIS-DDSM
2147,27.19,CBIS-DDSM
2148,25.94,CBIS-DDSM
2149,28.29,CBIS-DDSM
2150,28.24,CBIS-DDSM
2151,29.15,CBIS-DDSM
2152,29.15,CBIS-DDSM
2153,28.21,CBIS-DDSM
2154,28.21,CBIS-DDSM
2155,29.7,CBIS-DDSM
2156,32.21,CBIS-DDSM
2157,37.2,CBIS-DDSM
2158,37.75,CBIS-DDSM
2159,46.22,CBIS-DDSM
2160,44.34,CBIS-DDSM
2161,42.76,CBIS-DDSM
2162,46.28,CBIS-DDSM
2163,36.8,CBIS-DDSM
2164,19.37,CBIS-DDSM
2165,26.48,CBIS-DDSM
2166,28.88,CBIS-DDSM
2167,29.2,CBIS-DDSM
2168,29.73,CBIS-DDSM
2169,29.6,CBIS-DDSM
2170,46.54,CBIS-DDSM
2171,45.33,CBIS-DDSM
2172,58.55,CBIS-DDSM
2173,58.22,CBIS-DDSM
2174,25.02,CBIS-DDSM
2175,25.7,CBIS-DDSM
2176,45.88,CBIS-DDSM
2177,45.82,CBIS-DDSM
2178,42.79,CBIS-DDSM
2179,42.79,CBIS-DDSM
2180,42.95,CBIS-DDSM
2181,42.95,CBIS-DDSM
2182,26.61,CBIS-DDSM
2183,25.76,CBIS-DDSM
2184,21.9,CBIS-DDSM
2185,23.69,CBIS-DDSM
2186,42.56,CBIS-DDSM
2187,43.55,CBIS-DDSM
2188,28.14,CBIS-DDSM
2189,28.16,CBIS-DDSM
2190,24.95,CBIS-DDSM
2191,24.62,CBIS-DDSM
2192,25.29,CBIS-DDSM
2193,25.26,CBIS-DDSM
2194,21.75,CBIS-DDSM
2195,22.91,CBIS-DDSM
2196,26.38,CBIS-DDSM
2197,30.97,CBIS-DDSM
2198,24.65,CBIS-DDSM
2199,25.15,CBIS-DDSM
2200,26.59,CBIS-DDSM
2201,26.66,CBIS-DDSM
2202,44.97,CBIS-DDSM
2203,37.83,CBIS-DDSM
2204,27.19,CBIS-DDSM
2205,27.17,CBIS-DDSM
2206,26.98,CBIS-DDSM
2207,27.24,CBIS-DDSM
2208,46.77,CBIS-DDSM
2209,46.77,CBIS-DDSM
2210,45.41,CBIS-DDSM
2211,45.41,CBIS-DDSM
2212,18.91,CBIS-DDSM
2213,23.18,CBIS-DDSM
2214,29.43,CBIS-DDSM
2215,29.25,CBIS-DDSM
2216,22.8,CBIS-DDSM
2217,21.34,CBIS-DDSM
2218,61.89,CBIS-DDSM
2219,18.74,CBIS-DDSM
2220,26.05,CBIS-DDSM
2221,29.03,CBIS-DDSM
2222,38.88,CBIS-DDSM
2223,28.55,CBIS-DDSM
2224,26.11,CBIS-DDSM
2225,31.91,CBIS-DDSM
2226,35.1,CBIS-DDSM
2227,41.64,CBIS-DDSM
2228,41.76,CBIS-DDSM
2229,25.32,CBIS-DDSM
2230,25.28,CBIS-DDSM
2231,27.92,CBIS-DDSM
2232,27.7,CBIS-DDSM
2233,28.26,CBIS-DDSM
2234,27.72,CBIS-DDSM
2235,28.07,CBIS-DDSM
2236,28.07,CBIS-DDSM
2237,27.85,CBIS-DDSM
2238,27.85,CBIS-DDSM
2239,63.95,CBIS-DDSM
2240,27.01,CBIS-DDSM
2241,21.01,CBIS-DDSM
2242,21.01,CBIS-DDSM
2243,24.57,CBIS-DDSM
2244,24.57,CBIS-DDSM
2245,29.08,CBIS-DDSM
2246,27.62,CBIS-DDSM
2247,46.41,CBIS-DDSM
2248,47.32,CBIS-DDSM
2249,47.09,CBIS-DDSM
2250,48.63,CBIS-DDSM
2251,27.18,CBIS-DDSM
2252,27.28,CBIS-DDSM
2253,42.2,CBIS-DDSM
2254,41.46,CBIS-DDSM
2255,27.52,CBIS-DDSM
2256,30.12,CBIS-DDSM
2257,28.68,CBIS-DDSM
2258,29.0,CBIS-DDSM
2259,28.16,CBIS-DDSM
2260,28.16,CBIS-DDSM
2261,27.28,CBIS-DDSM
2262,27.28,CBIS-DDSM
2263,27.32,CBIS-DDSM
2264,27.32,CBIS-DDSM
2265,27.32,CBIS-DDSM
2266,27.32,CBIS-DDSM
2267,27.32,CBIS-DDSM
2268,27.62,CBIS-DDSM
2269,27.62,CBIS-DDSM
2270,27.62,CBIS-DDSM
2271,27.62,CBIS-DDSM
2272,27.62,CBIS-DDSM
2273,37.6,CBIS-DDSM
2274,37.07,CBIS-DDSM
2275,22.13,CBIS-DDSM
2276,27.76,CBIS-DDSM
2277,26.8,CBIS-DDSM
2278,26.3,CBIS-DDSM
2279,26.65,CBIS-DDSM
2280,26.38,CBIS-DDSM
2281,26.68,CBIS-DDSM
2282,26.38,CBIS-DDSM
2283,27.29,CBIS-DDSM
2284,27.33,CBIS-DDSM
2285,34.52,CBIS-DDSM
2286,36.58,CBIS-DDSM
2287,31.39,CBIS-DDSM
2288,25.64,CBIS-DDSM
2289,25.63,CBIS-DDSM
2290,28.38,CBIS-DDSM
2291,28.14,CBIS-DDSM
2292,24.91,CBIS-DDSM
2293,23.95,CBIS-DDSM
2294,23.38,CBIS-DDSM
2295,24.96,CBIS-DDSM
2296,26.78,CBIS-DDSM
2297,26.82,CBIS-DDSM
2298,21.14,CBIS-DDSM
2299,21.47,CBIS-DDSM
2300,32.46,CBIS-DDSM
2301,22.69,CBIS-DDSM
2302,27.85,CBIS-DDSM
2303,24.1,CBIS-DDSM
2304,25.76,CBIS-DDSM
2305,27.0,CBIS-DDSM
2306,27.85,CBIS-DDSM
2307,35.76,CBIS-DDSM
2308,34.6,CBIS-DDSM
2309,28.34,CBIS-DDSM
2310,27.43,CBIS-DDSM
2311,41.03,CBIS-DDSM
2312,37.41,CBIS-DDSM
2313,15.71,CBIS-DDSM
2314,21.66,CBIS-DDSM
2315,24.88,CBIS-DDSM
2316,25.41,CBIS-DDSM
2317,43.66,CBIS-DDSM
2318,59.53,CBIS-DDSM
2319,23.93,CBIS-DDSM
2320,29.33,CBIS-DDSM
2321,29.43,CBIS-DDSM
2322,25.19,CBIS-DDSM
2323,25.43,CBIS-DDSM
2324,25.46,CBIS-DDSM
2325,26.05,CBIS-DDSM
2326,26.05,CBIS-DDSM
2327,25.13,CBIS-DDSM
2328,25.13,CBIS-DDSM
2329,24.88,CBIS-DDSM
2330,25.38,CBIS-DDSM
2331,18.78,CBIS-DDSM
2332,26.92,CBIS-DDSM
2333,30.82,CBIS-DDSM
2334,30.82,CBIS-DDSM
2335,30.89,CBIS-DDSM
2336,36.91,CBIS-DDSM
2337,49.04,CBIS-DDSM
2338,58.76,CBIS-DDSM
2339,43.38,CBIS-DDSM
2340,43.38,CBIS-DDSM
2341,44.02,CBIS-DDSM
2342,44.02,CBIS-DDSM
2343,27.11,CBIS-DDSM
2344,30.44,CBIS-DDSM
2345,23.78,CBIS-DDSM
2346,25.91,CBIS-DDSM
2347,26.4,CBIS-DDSM
2348,25.13,CBIS-DDSM
2349,24.54,CBIS-DDSM
2350,28.37,CBIS-DDSM
2351,28.88,CBIS-DDSM
2352,29.45,CBIS-DDSM
2353,24.96,CBIS-DDSM
2354,29.99,CBIS-DDSM
2355,26.24,CBIS-DDSM
2356,32.13,CBIS-DDSM
2357,33.12,CBIS-DDSM
2358,35.26,CBIS-DDSM
2359,36.75,CBIS-DDSM
2360,40.92,CBIS-DDSM
2361,24.69,CBIS-DDSM
2362,25.68,CBIS-DDSM
2363,27.38,CBIS-DDSM
2364,30.97,CBIS-DDSM
2365,30.97,CBIS-DDSM
2366,30.97,CBIS-DDSM
2367,28.56,CBIS-DDSM
2368,28.46,CBIS-DDSM
2369,28.46,CBIS-DDSM
2370,28.46,CBIS-DDSM
2371,23.91,CBIS-DDSM
2372,24.81,CBIS-DDSM
2373,46.47,CBIS-DDSM
2374,46.97,CBIS-DDSM
2375,32.68,CBIS-DDSM
2376,39.99,CBIS-DDSM
2377,35.6,CBIS-DDSM
2378,35.76,CBIS-DDSM
2379,25.93,CBIS-DDSM
2380,27.09,CBIS-DDSM
2381,27.45,CBIS-DDSM
2382,27.45,CBIS-DDSM
2383,27.72,CBIS-DDSM
2384,27.72,CBIS-DDSM
2385,26.59,CBIS-DDSM
2386,25.8,CBIS-DDSM
2387,20.88,CBIS-DDSM
2388,22.25,CBIS-DDSM
2389,27.02,CBIS-DDSM
2390,27.43,CBIS-DDSM
2391,14.51,CBIS-DDSM
2392,18.02,CBIS-DDSM
2393,46.57,CBIS-DDSM
2394,46.88,CBIS-DDSM
2395,56.49,CBIS-DDSM
2396,31.93,CBIS-DDSM
2397,37.73,CBIS-DDSM
2398,68.04,CBIS-DDSM
2399,72.16,CBIS-DDSM
2400,47.39,CBIS-DDSM
2401,46.51,CBIS-DDSM
2402,45.76,CBIS-DDSM
2403,45.6,CBIS-DDSM
2404,45.6,CBIS-DDSM
2405,45.6,CBIS-DDSM
2406,41.42,CBIS-DDSM
2407,28.6,CBIS-DDSM
2408,28.93,CBIS-DDSM
2409,30.49,CBIS-DDSM
2410,48.24,CBIS-DDSM
2411,47.9,CBIS-DDSM
2412,15.9,CBIS-DDSM
2413,26.17,CBIS-DDSM
2414,26.63,CBIS-DDSM
2415,27.12,CBIS-DDSM
2416,27.12,CBIS-DDSM
2417,26.78,CBIS-DDSM
2418,27.82,CBIS-DDSM
2419,27.41,CBIS-DDSM
2420,26.68,CBIS-DDSM
2421,26.49,CBIS-DDSM
2422,27.5,CBIS-DDSM
2423,27.63,CBIS-DDSM
2424,37.38,CBIS-DDSM
2425,38.65,CBIS-DDSM
2426,51.62,CBIS-DDSM
2427,25.3,CBIS-DDSM
2428,25.45,CBIS-DDSM
2429,27.63,CBIS-DDSM
2430,27.36,CBIS-DDSM
2431,27.36,CBIS-DDSM
2432,36.11,CBIS-DDSM
2433,44.89,CBIS-DDSM
2434,28.02,CBIS-DDSM
2435,31.65,CBIS-DDSM
2436,32.33,CBIS-DDSM
2437,28.41,CBIS-DDSM
2438,28.41,CBIS-DDSM
2439,28.41,CBIS-DDSM
2440,28.01,CBIS-DDSM
2441,28.01,CBIS-DDSM
2442,28.01,CBIS-DDSM
2443,28.41,CBIS-DDSM
2444,28.48,CBIS-DDSM
2445,26.82,CBIS-DDSM
2446,26.39,CBIS-DDSM
2447,48.27,CBIS-DDSM
2448,48.27,CBIS-DDSM
2449,48.47,CBIS-DDSM
2450,48.47,CBIS-DDSM
2451,48.47,CBIS-DDSM
2452,19.91,CBIS-DDSM
2453,26.86,CBIS-DDSM
2454,34.97,CBIS-DDSM
2455,41.33,CBIS-DDSM
2456,26.33,CBIS-DDSM
2457,26.3,CBIS-DDSM
2458,25.19,CBIS-DDSM
2459,25.16,CBIS-DDSM
2460,35.92,CBIS-DDSM
2461,37.32,CBIS-DDSM
2462,45.06,CBIS-DDSM
2463,45.42,CBIS-DDSM
2464,46.17,CBIS-DDSM
2465,47.09,CBIS-DDSM
2466,43.05,CBIS-DDSM
2467,48.31,CBIS-DDSM
2468,28.1,CBIS-DDSM
2469,32.3,CBIS-DDSM
2470,20.53,CBIS-DDSM
2471,25.92,CBIS-DDSM
2472,57.09,CBIS-DDSM
2473,53.73,CBIS-DDSM
2474,32.3,CBIS-DDSM
2475,19.34,CBIS-DDSM
2476,25.39,CBIS-DDSM
2477,25.31,CBIS-DDSM
2478,50.07,CBIS-DDSM
2479,57.86,CBIS-DDSM
2480,27.18,CBIS-DDSM
2481,27.68,CBIS-DDSM
2482,28.75,CBIS-DDSM
2483,28.6,CBIS-DDSM
2484,43.65,CBIS-DDSM
2485,39.8,CBIS-DDSM
2486,28.66,CBIS-DDSM
2487,28.14,CBIS-DDSM
2488,21.58,CBIS-DDSM
2489,25.04,CBIS-DDSM
2490,25.04,CBIS-DDSM
2491,52.14,CBIS-DDSM
2492,26.3,CBIS-DDSM
2493,41.13,CBIS-DDSM
2494,45.75,CBIS-DDSM
2495,28.95,CBIS-DDSM
2496,28.16,CBIS-DDSM
2497,45.11,CBIS-DDSM
2498,45.11,CBIS-DDSM
2499,45.11,CBIS-DDSM
2500,45.11,CBIS-DDSM
2501,45.11,CBIS-DDSM
2502,45.11,CBIS-DDSM
2503,46.1,CBIS-DDSM
2504,46.1,CBIS-DDSM
2505,46.1,CBIS-DDSM
2506,46.1,CBIS-DDSM
2507,44.92,CBIS-DDSM
2508,44.92,CBIS-DDSM
2509,44.92,CBIS-DDSM
2510,44.92,CBIS-DDSM
2511,44.45,CBIS-DDSM
2512,44.45,CBIS-DDSM
2513,29.0,CBIS-DDSM
2514,32.96,CBIS-DDSM
2515,28.51,CBIS-DDSM
2516,28.84,CBIS-DDSM
2517,50.51,CBIS-DDSM
2518,28.4,CBIS-DDSM
2519,28.58,CBIS-DDSM
2520,48.21,CBIS-DDSM
2521,48.11,CBIS-DDSM
2522,44.14,CBIS-DDSM
2523,44.8,CBIS-DDSM
2524,33.34,CBIS-DDSM
2525,27.0,CBIS-DDSM
2526,25.11,CBIS-DDSM
2527,25.04,CBIS-DDSM
2528,40.84,CBIS-DDSM
2529,36.53,CBIS-DDSM
2530,26.55,CBIS-DDSM
2531,30.17,CBIS-DDSM
2532,46.13,CBIS-DDSM
2533,45.53,CBIS-DDSM
2534,16.96,CBIS-DDSM
2535,21.59,CBIS-DDSM
2536,39.97,CBIS-DDSM
2537,41.02,CBIS-DDSM
2538,22.74,CBIS-DDSM
2539,27.03,CBIS-DDSM
2540,25.72,CBIS-DDSM
2541,25.45,CBIS-DDSM
2542,53.81,CBIS-DDSM
2543,29.37,CBIS-DDSM
2544,28.77,CBIS-DDSM
2545,29.25,CBIS-DDSM
2546,29.29,CBIS-DDSM
2547,28.09,CBIS-DDSM
2548,26.94,CBIS-DDSM
2549,25.27,CBIS-DDSM
2550,25.27,CBIS-DDSM
2551,25.95,CBIS-DDSM
2552,25.52,CBIS-DDSM
2553,25.22,CBIS-DDSM
2554,31.63,CBIS-DDSM
2555,31.56,CBIS-DDSM
2556,23.85,CBIS-DDSM
2557,27.03,CBIS-DDSM
2558,45.36,CBIS-DDSM
2559,45.36,CBIS-DDSM
2560,45.36,CBIS-DDSM
2561,46.86,CBIS-DDSM
2562,46.86,CBIS-DDSM
2563,46.86,CBIS-DDSM
2564,25.37,CBIS-DDSM
2565,25.76,CBIS-DDSM
2566,27.18,CBIS-DDSM
2567,29.33,CBIS-DDSM
2568,28.36,CBIS-DDSM
2569,28.58,CBIS-DDSM
2570,25.25,CBIS-DDSM
2571,24.95,CBIS-DDSM
2572,26.0,CBIS-DDSM
2573,25.49,CBIS-DDSM
2574,16.35,CBIS-DDSM
2575,24.29,CBIS-DDSM
2576,49.4,CBIS-DDSM
2577,37.98,CBIS-DDSM
2578,26.39,CBIS-DDSM
2579,24.41,CBIS-DDSM
2580,24.18,CBIS-DDSM
2581,22.87,CBIS-DDSM
2582,25.91,CBIS-DDSM
2583,27.11,CBIS-DDSM
2584,28.4,CBIS-DDSM
2585,26.93,CBIS-DDSM
2586,26.66,CBIS-DDSM
2587,24.8,CBIS-DDSM
2588,25.86,CBIS-DDSM
2589,21.31,CBIS-DDSM
2590,26.49,CBIS-DDSM
2591,10.17,CBIS-DDSM
2592,17.31,CBIS-DDSM
2593,47.15,CBIS-DDSM
2594,49.28,CBIS-DDSM
2595,50.86,CBIS-DDSM
2596,45.53,CBIS-DDSM
2597,24.16,CBIS-DDSM
2598,22.15,CBIS-DDSM
2599,16.31,CBIS-DDSM
2600,18.99,CBIS-DDSM
2601,44.01,CBIS-DDSM
2602,42.74,CBIS-DDSM
2603,24.47,CBIS-DDSM
2604,26.02,CBIS-DDSM
2605,25.87,CBIS-DDSM
2606,29.01,CBIS-DDSM
2607,28.21,CBIS-DDSM
2608,28.46,CBIS-DDSM
2609,18.1,CBIS-DDSM
2610,23.24,CBIS-DDSM
2611,47.22,CBIS-DDSM
2612,47.22,CBIS-DDSM
2613,47.94,CBIS-DDSM
2614,47.94,CBIS-DDSM
2615,47.94,CBIS-DDSM
2616,31.97,CBIS-DDSM
2617,27.35,CBIS-DDSM
2618,27.35,CBIS-DDSM
2619,27.63,CBIS-DDSM
2620,27.63,CBIS-DDSM
2621,27.68,CBIS-DDSM
2622,28.01,CBIS-DDSM
2623,42.42,CBIS-DDSM
2624,43.06,CBIS-DDSM
2625,26.74,CBIS-DDSM
2626,26.92,CBIS-DDSM
2627,26.82,CBIS-DDSM
2628,26.82,CBIS-DDSM
2629,26.68,CBIS-DDSM
2630,26.68,CBIS-DDSM
2631,27.24,CBIS-DDSM
2632,27.24,CBIS-DDSM
2633,28.36,CBIS-DDSM
2634,32.11,CBIS-DDSM
2635,25.19,CBIS-DDSM
2636,42.98,CBIS-DDSM
2637,46.1,CBIS-DDSM
2638,51.53,CBIS-DDSM
2639,51.53,CBIS-DDSM
2640,51.53,CBIS-DDSM
2641,55.87,CBIS-DDSM
2642,55.87,CBIS-DDSM
2643,55.87,CBIS-DDSM
2644,47.26,CBIS-DDSM
2645,39.73,CBIS-DDSM
2646,46.35,CBIS-DDSM
2647,45.13,CBIS-DDSM
2648,25.55,CBIS-DDSM
2649,24.74,CBIS-DDSM
2650,25.4,CBIS-DDSM
2651,25.4,CBIS-DDSM
2652,28.33,CBIS-DDSM
2653,28.33,CBIS-DDSM
2654,28.33,CBIS-DDSM
2655,28.61,CBIS-DDSM
2656,28.38,CBIS-DDSM
2657,28.48,CBIS-DDSM
2658,28.48,CBIS-DDSM
2659,28.46,CBIS-DDSM
2660,28.46,CBIS-DDSM
2661,24.69,CBIS-DDSM
2662,23.63,CBIS-DDSM
2663,36.59,CBIS-DDSM
2664,39.35,CBIS-DDSM
2665,22.73,CBIS-DDSM
2666,23.41,CBIS-DDSM
2667,47.79,CBIS-DDSM
2668,49.08,CBIS-DDSM
2669,27.65,CBIS-DDSM
2670,31.39,CBIS-DDSM
2671,26.53,CBIS-DDSM
2672,26.62,CBIS-DDSM
2673,29.17,CBIS-DDSM
2674,29.17,CBIS-DDSM
2675,29.73,CBIS-DDSM
2676,29.73,CBIS-DDSM
2677,29.73,CBIS-DDSM
2678,39.19,CBIS-DDSM
2679,39.19,CBIS-DDSM
2680,43.87,CBIS-DDSM
2681,43.87,CBIS-DDSM
2682,28.2,CBIS-DDSM
2683,28.2,CBIS-DDSM
2684,28.01,CBIS-DDSM
2685,28.01,CBIS-DDSM
2686,28.71,CBIS-DDSM
2687,28.71,CBIS-DDSM
2688,28.71,CBIS-DDSM
2689,28.43,CBIS-DDSM
2690,28.43,CBIS-DDSM
2691,28.43,CBIS-DDSM
2692,39.22,CBIS-DDSM
2693,36.75,CBIS-DDSM
2694,43.82,CBIS-DDSM
2695,35.92,CBIS-DDSM
2696,24.44,CBIS-DDSM
2697,24.56,CBIS-DDSM
2698,40.17,CBIS-DDSM
2699,52.37,CBIS-DDSM
2700,56.64,CBIS-DDSM
2701,50.08,CBIS-DDSM
2702,49.04,CBIS-DDSM
2703,25.17,CBIS-DDSM
2704,27.62,CBIS-DDSM
2705,40.86,CBIS-DDSM
2706,41.06,CBIS-DDSM
2707,37.45,CBIS-DDSM
2708,40.66,CBIS-DDSM
2709,25.94,CBIS-DDSM
2710,33.61,CBIS-DDSM
2711,45.58,CBIS-DDSM
2712,44.25,CBIS-DDSM
2713,30.32,CBIS-DDSM
2714,31.64,CBIS-DDSM
2715,25.62,CBIS-DDSM
2716,28.02,CBIS-DDSM
2717,41.71,CBIS-DDSM
2718,40.17,CBIS-DDSM
2719,26.91,CBIS-DDSM
2720,27.06,CBIS-DDSM
2721,30.16,CBIS-DDSM
2722,28.89,CBIS-DDSM
2723,32.12,CBIS-DDSM
2724,27.37,CBIS-DDSM
2725,26.09,CBIS-DDSM
2726,41.7,CBIS-DDSM
2727,44.83,CBIS-DDSM
2728,26.23,CBIS-DDSM
2729,25.88,CBIS-DDSM
2730,48.75,CBIS-DDSM
2731,46.77,CBIS-DDSM
2732,29.3,CBIS-DDSM
2733,29.03,CBIS-DDSM
2734,44.83,CBIS-DDSM
2735,44.83,CBIS-DDSM
2736,44.83,CBIS-DDSM
2737,44.83,CBIS-DDSM
2738,44.83,CBIS-DDSM
2739,44.83,CBIS-DDSM
2740,46.1,CBIS-DDSM
2741,46.1,CBIS-DDSM
2742,46.1,CBIS-DDSM
2743,46.1,CBIS-DDSM
2744,46.1,CBIS-DDSM
2745,29.0,CBIS-DDSM
2746,29.0,CBIS-DDSM
2747,28.52,CBIS-DDSM
2748,28.52,CBIS-DDSM
2749,27.27,CBIS-DDSM
2750,27.55,CBIS-DDSM
2751,26.25,CBIS-DDSM
2752,26.78,CBIS-DDSM
2753,25.75,CBIS-DDSM
